,air_store_id,air_genre_name,air_area_name,air_latitude,air_longitude,hpg_genre_name,hpg_area_name,hpg_latitude,hpg_longitude,index,min_visits,max_visits,mean_visits,std_visits
157,air_4481a87c1d7c9896,Dining bar,Tōkyō-to Meguro-ku Kamimeguro,35.64146289999999,139.6981712,,,,,203,2,66,20.813793103448276,9.074841611205365
158,air_629edf21ea38ac2d,Dining bar,Tōkyō-to Meguro-ku Kamimeguro,35.64146289999999,139.6981712,,,,,300,1,169,22.068840579710145,22.262703587266596
159,air_b192fb5310436005,Dining bar,Tōkyō-to Meguro-ku Kamimeguro,35.64146289999999,139.6981712,,,,,573,1,39,10.527272727272727,7.225887279061096
160,air_99b01136f451fc0e,Dining bar,Tōkyō-to Meguro-ku Kamimeguro,35.64146289999999,139.6981712,,,,,498,16,111,40.328947368421055,15.076651281536591
161,air_bed603c423b7d9d4,Dining bar,Tōkyō-to Meguro-ku Kamimeguro,35.64146289999999,139.6981712,,,,,616,1,43,6.664233576642336,6.002780030266165
162,air_0768ab3910f7967f,Dining bar,Tōkyō-to Meguro-ku Kamimeguro,35.64146289999999,139.6981712,,,,,18,1,99,19.89969604863222,19.02098407741265
163,air_5b704df317ed1962,Dining bar,Tōkyō-to Meguro-ku Kamimeguro,35.64146289999999,139.6981712,,,,,270,1,44,3.669724770642202,5.939875475228995
164,air_db4b38ebe7a7ceff,Dining bar,Ōsaka-fu Ōsaka-shi Shinmachi,34.676231099999995,135.48605869999997,Spain Bar/Italian Bar,Ōsaka-fu Ōsaka-shi Shinsaibashisuji,34.6695141138059,135.501425073088,711,1,48,16.2144420131291,8.743040425569543
165,air_32460819c7600037,Dining bar,Ōsaka-fu Ōsaka-shi Shinmachi,34.676231099999995,135.48605869999997,International cuisine,Ōsaka-fu Ōsaka-shi Awajimachi,34.6864822282026,135.504173905849,145,2,83,41.44390243902439,13.825423036639707
166,air_86f7b2109e4abd65,Dining bar,Ōsaka-fu Ōsaka-shi Shinmachi,34.676231099999995,135.48605869999997,,,,,420,1,95,42.51948051948052,12.883029338876696
167,air_1979eaff8189d086,Dining bar,Tōkyō-to Tachikawa-shi Izumichō,35.71401420000001,139.40784309999998,,,,,67,1,34,9.317073170731707,5.667403498879713
168,air_0845d8395f30c6bb,Dining bar,Tōkyō-to Tachikawa-shi Izumichō,35.71401420000001,139.40784309999998,,,,,23,1,63,21.96085409252669,13.0674854662547
169,air_473f98b212d37b4a,Dining bar,Tōkyō-to Tachikawa-shi Izumichō,35.71401420000001,139.40784309999998,,,,,214,1,120,25.22,13.84053832960022
170,air_bebd55ed63ab2422,Dining bar,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397,,,,,615,1,35,8.254901960784315,6.3575955479857145
171,air_20add8092c9bb51d,Dining bar,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397,,,,,86,2,109,33.34931506849315,22.34148975511056
172,air_a24bf50c3e90d583,Dining bar,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397,Italian,Shizuoka-ken Hamamatsu-shi Sukenobuchō,34.721643852576,137.738944248312,532,2,76,22.395189003436425,13.247192710364482
173,air_9a6f6e7f623003d2,Dining bar,Fukuoka-ken Kurume-shi Jōnanmachi,33.3192865,130.5083735,,,,,501,1,77,4.237113402061856,6.374777364193349
174,air_87f9e1024b951f01,Dining bar,Fukuoka-ken Kurume-shi Jōnanmachi,33.3192865,130.5083735,,,,,428,1,38,10.476958525345623,7.609746634800067
175,air_f3602e4fa2f12993,Dining bar,Fukuoka-ken Kurume-shi Jōnanmachi,33.3192865,130.5083735,,,,,794,1,37,11.333333333333334,7.204583302176674
176,air_91beafbba9382b0a,Dining bar,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.87040290000002,,,,,463,1,137,25.732997481108313,24.564473902643016
177,air_9efaa7ded03c5a71,Dining bar,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.87040290000002,,,,,522,1,89,20.109848484848484,16.485944513945196
178,air_375a5241615b5e22,Dining bar,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.87040290000002,,,,,163,1,31,9.298850574712644,5.371108485782776
179,air_ef789667e2e6fe96,Dining bar,Tōkyō-to Machida-shi Morino,35.546631,139.4386186,International cuisine,Tōkyō-to Machida-shi Nakamachi,35.549670389149206,139.448494440035,778,1,90,31.730434782608697,17.069547213571525
180,air_234d3dbf7f3d5a50,Dining bar,Tōkyō-to Machida-shi Morino,35.546631,139.4386186,,,,,94,1,29,7.984126984126984,4.6507303651462015
181,air_f593fa60ac3541e2,Dining bar,Tōkyō-to Machida-shi Morino,35.546631,139.4386186,,,,,797,1,52,10.905923344947736,7.8054266424729475
182,air_57013002b912772b,Dining bar,Tōkyō-to Machida-shi Morino,35.546631,139.4386186,,,,,260,1,27,4.954545454545454,4.046993225250866
183,air_bb26d6d079594414,Dining bar,Tōkyō-to Minato-ku Akasaka,35.6749184,139.736775,,,,,607,1,102,20.338461538461537,15.32837774497019
184,air_15e6e15c7ea2c162,Dining bar,Tōkyō-to Minato-ku Akasaka,35.6749184,139.736775,,,,,58,1,59,22.060714285714287,11.301341287659334
185,air_35512c42db0868da,Dining bar,Tōkyō-to Musashino-shi Midorichō,35.7177841,139.56626,,,,,157,1,43,9.80622009569378,5.213730219369103
186,air_88f31db64991768a,Dining bar,Tōkyō-to Musashino-shi Midorichō,35.7177841,139.56626,,,,,432,1,28,9.263537906137184,5.271526513799926
187,air_5bd22f9cc1426a90,Dining bar,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,,,,,271,1,59,26.5,13.106260281918935
188,air_7dacea2f22afccfb,Dining bar,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,,,,,393,1,57,26.82648401826484,14.766594830978006
189,air_caf996ac27206301,Dining bar,Tōkyō-to Nerima-ku Toyotamakita,35.7356234,139.6516577,,,,,662,1,13,4.373540856031128,2.7670918269888203
190,air_84060403939d8216,Dining bar,Tōkyō-to Nerima-ku Toyotamakita,35.7356234,139.6516577,,,,,413,1,42,14.98972602739726,6.585668386988161
191,air_b23d0f519291247d,Dining bar,Fukuoka-ken Kitakyūshū-shi Ōtemachi,33.8808817,130.87341909999998,,,,,578,1,189,36.778169014084504,31.069455115251245
192,air_ade6e836ffd1da64,Dining bar,Fukuoka-ken Kitakyūshū-shi Ōtemachi,33.8808817,130.87341909999998,International cuisine,Fukuoka-ken Kitakyūshū-shi Sunatsu,33.881500231168104,130.887364287386,566,1,53,15.928838951310862,12.163616390058188
193,air_09661c0f3259cc04,Dining bar,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.71660490000002,,,,,32,2,71,32.74125874125874,12.770147912544191
194,air_10393f12e9069760,Dining bar,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.71660490000002,,,,,46,1,50,14.85121107266436,8.432040842187698
195,air_eeeadee005c006a2,Dining bar,Tōkyō-to Shinagawa-ku Hiromachi,35.6092261,139.7301861,,,,,776,1,28,11.44406779661017,5.707384856495125
196,air_138ff410757b845f,Dining bar,Tōkyō-to Shinagawa-ku Hiromachi,35.6092261,139.7301861,,,,,52,2,87,41.16205533596838,20.294885168751236
197,air_397d3f32a7196aa2,Dining bar,Tōkyō-to Shinagawa-ku Hiromachi,35.6092261,139.7301861,,,,,169,1,87,29.13821138211382,14.935412077697931
198,air_0328696196e46f18,Dining bar,Ōsaka-fu Ōsaka-shi Nakanochō,34.7012792,135.5280905,,,,,3,1,41,7.939655172413793,6.7338067186056225
199,air_4cab15ad29c0ffbc,Dining bar,Ōsaka-fu Ōsaka-shi Nakanochō,34.7012792,135.5280905,,,,,230,1,51,21.83982683982684,10.6817649457413
200,air_c3bc011cca3bec65,Dining bar,Tōkyō-to Toshima-ku Sugamo,35.7379419,139.7310979,,,,,635,1,36,11.095744680851064,6.490731112035364
201,air_396942e6423a2145,Dining bar,Tōkyō-to Toshima-ku Sugamo,35.7379419,139.7310979,,,,,168,1,91,16.590038314176244,13.987787819217505
202,air_bbe1c1a47e09f161,Dining bar,Tōkyō-to Setagaya-ku Kitazawa,35.662665000000004,139.6682677,,,,,609,1,33,2.640909090909091,4.055906014567366
203,air_b5598d12d1b84890,Dining bar,Tōkyō-to Setagaya-ku Kitazawa,35.662665000000004,139.6682677,,,,,591,1,23,6.003787878787879,3.4448375505254685
204,air_36429b5ca4407b3e,Dining bar,Hokkaidō Sapporo-shi Kita 24 Jōnishi,43.0908503,141.3408314,,,,,160,1,60,22.523076923076925,14.524491569788434
205,air_32c61b620a766138,Dining bar,Hokkaidō Sapporo-shi Kita 24 Jōnishi,43.0908503,141.3408314,,,,,149,3,81,26.10544217687075,14.951540755528239
206,air_b2d8bc9c88b85f96,Dining bar,Fukuoka-ken Fukuoka-shi Tenjin,33.5902074,130.3976602,,,,,582,1,228,20.664319248826292,16.541640693401767
207,air_4b380b4db9d37883,Dining bar,Fukuoka-ken Fukuoka-shi Tenjin,33.5902074,130.3976602,,,,,223,3,113,26.243150684931507,16.924507566310325
208,air_3982a2c4ea2ed431,Dining bar,Fukuoka-ken Fukuoka-shi Takatori,33.580827299999996,130.3507639,,,,,171,1,83,32.30843373493976,16.36557897164412
209,air_6836438b543ba698,Dining bar,Fukuoka-ken Fukuoka-shi Takatori,33.580827299999996,130.3507639,,,,,328,2,142,26.09027777777778,22.9395245522254
210,air_627cabe2fe53f33f,Yakiniku/Korean food,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.19785249999998,Grilled meat,Hyōgo-ken Kōbe-shi None,34.6921090191178,135.19169838648997,298,2,41,14.333333333333334,8.03152391169235
211,air_c73d319ffabf287a,Yakiniku/Korean food,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.19785249999998,,,,,645,1,43,16.107142857142858,8.595688902713967
212,air_c2626f5f86d57342,Yakiniku/Korean food,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,629,2,73,20.936758893280633,10.722137784037791
213,air_42d41eb58cad170e,Yakiniku/Korean food,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,Grilled meat,Fukuoka-ken Fukuoka-shi Daimyō,33.586969256764995,130.392800598517,199,1,91,22.87900355871886,14.769162627510212
214,air_f180301886c21375,Yakiniku/Korean food,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,787,1,44,13.119850187265918,8.844556712245021
215,air_396166d47733d5c9,Yakiniku/Korean food,Hokkaidō Sapporo-shi Atsubetsuchūō 1 Jō,43.0364075,141.4747892,,,,,167,1,74,22.01115241635688,13.69128802183461
216,air_a9133955abccf071,Yakiniku/Korean food,Hokkaidō Sapporo-shi Atsubetsuchūō 1 Jō,43.0364075,141.4747892,,,,,553,2,76,27.635220125786162,14.767353106590754
217,air_2bffb19a24d11729,Yakiniku/Korean food,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,,,,,128,2,39,17.97132616487455,8.690474941554145
218,air_b80fed1a07c817d2,Yakiniku/Korean food,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,,,,,596,1,24,5.5476190476190474,3.7608050456016735
219,air_08f994758a1e76d4,Yakiniku/Korean food,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,,,,,29,2,78,26.19031141868512,15.331129016369616
220,air_52e2a1fd42bc917a,Yakiniku/Korean food,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,,,,,247,2,22,11.209016393442623,2.991304382572119
221,air_2aab19554f91ff82,Yakiniku/Korean food,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253,Japanese style,Tōkyō-to Chūō-ku Ginza,35.6686002312873,139.76304271092198,124,1,87,34.08205128205128,18.176892472200784
222,air_8093d0b565e9dbdf,Yakiniku/Korean food,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253,,,,,401,6,79,34.85683760683761,13.623996976589195
223,air_6c952e3c6e590945,Yakiniku/Korean food,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.87040290000002,,,,,344,1,50,15.20704845814978,7.1783549808881775
224,air_cf5ab75a0afb8af9,Yakiniku/Korean food,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.87040290000002,,,,,677,5,92,53.83018867924528,18.80030262548636
225,air_98b54e32ccddd896,Yakiniku/Korean food,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.87040290000002,,,,,494,2,45,16.931451612903224,8.019165978174005
226,air_a546cbf478a8b6e4,Yakiniku/Korean food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.055460100000005,141.34095559999997,Grilled meat,Hokkaidō Sapporo-shi Minami 4 Jōnishi,43.055046734232704,141.353236099251,544,2,73,29.17167381974249,13.375726381695141
227,air_dc71c6cc06cd1aa2,Yakiniku/Korean food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.055460100000005,141.34095559999997,,,,,715,1,34,7.735191637630662,5.456078461993223
228,air_2fc478dc9f0a6b31,Yakiniku/Korean food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.055460100000005,141.34095559999997,,,,,139,1,35,11.736,7.071231381662747
229,air_1653a6c513865af3,Yakiniku/Korean food,Hokkaidō Abashiri-shi Minami 6 Jōhigashi,44.0206319,144.2733983,,,,,60,2,86,32.81367924528302,13.180532304168256
230,air_dfad598ff642dab7,Yakiniku/Korean food,Hokkaidō Abashiri-shi Minami 6 Jōhigashi,44.0206319,144.2733983,,,,,725,1,77,25.071748878923767,14.448335236000462
231,air_5e70fe82f9e4fab6,Yakiniku/Korean food,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.50980090000002,,,,,282,1,54,13.598574821852731,8.82274646053531
232,air_3f91d592acd6cc0b,Yakiniku/Korean food,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.50980090000002,,,,,188,1,57,22.408088235294116,10.75930940010062
233,air_c225148c0fcc5c72,Cafe/Sweets,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.19785249999998,,,,,628,2,77,25.35022026431718,13.341772851504171
234,air_a33461f4392ec62c,Cafe/Sweets,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.19785249999998,,,,,538,1,57,23.864,8.219229094485113
235,air_55390f784018349a,Cafe/Sweets,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,,,,,254,1,82,44.92011834319526,10.381283545745676
236,air_6902e4ec305b3d08,Cafe/Sweets,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,,,,,333,2,86,36.34630350194553,13.790307254486818
237,air_2f8ced25216df926,Cafe/Sweets,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,,,,,137,2,135,16.320689655172412,15.396846828370219
238,air_c9ed65554b6edffb,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,656,1,74,18.953846153846154,11.317409960506183
239,air_9828505fefc77d75,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,493,1,409,17.04149377593361,26.265280081494204
240,air_9bf0ccac497c4af3,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,508,1,84,38.67063492063492,15.037226409192801
241,air_ac7a7427c9ae12a5,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,561,14,90,46.580357142857146,16.623576316724858
242,air_6c91a28278a16f64,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,343,1,46,13.949880668257757,8.798100530923312
243,air_c77ee2b7d36da265,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,647,1,88,41.88381742738589,13.300806192352715
244,air_6e64fb5821402cd2,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,353,1,42,9.672413793103448,6.612445607677293
245,air_ef47430bcd6f6a89,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,777,1,30,11.818181818181818,5.301329491637315
246,air_602ca92c0db34f8f,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,288,3,45,19.13807531380753,8.957988668551698
247,air_e57dd6884595f60d,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,744,6,144,41.027227722772274,13.161216474719032
248,air_dbf64f1ce38c7442,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,713,1,164,19.072992700729927,14.032476740231862
249,air_1dea9815ccd36620,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,77,2,261,13.260162601626016,19.492473648899583
250,air_3aa839e8e0cb6c87,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,175,1,126,27.773519163763066,13.205513621958684
251,air_38746ffe9aa20c7e,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,166,1,64,10.191729323308271,8.566988375639625
252,air_4b55d8aea1d2b395,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,224,1,114,32.35087719298246,24.111460373598632
253,air_349278fa964bb12f,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,155,6,42,17.648464163822524,4.713283403461789
254,air_c31472d14e29cee8,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,633,1,42,14.058568329718005,8.128775865793028
255,air_7bda6048a4a78837,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,388,15,52,30.67595818815331,6.847710073958079
256,air_eb120e6d384a17a8,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,759,14,95,40.28605200945626,10.947352220165369
257,air_eca5e0064dc9314a,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,767,1,627,33.610921501706486,44.7197377989346
258,air_ad13e71e21235131,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,562,1,128,19.258992805755394,16.203951975728547
259,air_9e920b758503ef54,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,521,1,16,4.673003802281369,2.84583419060976
260,air_27e991812b0d9c92,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,112,1,182,29.953929539295395,14.758031785431431
261,air_0ead98dd07e7a82a,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,,,,,41,1,68,19.514492753623188,16.568035140805147
262,air_bf13014b6e3e60ca,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.65324730000003,,,,,618,1,102,33.034188034188034,16.994031582403245
263,air_6108821ffafa9b72,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.65324730000003,,,,,292,2,47,23.72,9.162609543935531
264,air_3a8a3f8fb5cd7f88,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.65324730000003,,,,,174,1,59,27.94736842105263,14.707016761671651
265,air_91236b89d29567af,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.65324730000003,,,,,460,1,60,15.288732394366198,7.942888888802714
266,air_859feab8e3c9f98d,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.65324730000003,,,,,417,1,54,18.545064377682404,8.49487087236051
267,air_b7fa3d2fca744dd2,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.65324730000003,,,,,595,1,99,40.68702290076336,14.457935450534462
268,air_59cc9b2b209c6331,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.65324730000003,,,,,265,1,105,14.867088607594937,15.242040600289997
269,air_939964477035ef0b,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.65324730000003,,,,,471,1,44,19.724137931034484,10.155358178555202
270,air_a9a380530c1e121f,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.65324730000003,,,,,555,1,64,44.875,13.25912844720524
271,air_1d3f797dd1f7cf1c,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.65324730000003,,,,,75,6,93,33.41114982578397,15.275040695647828
272,air_c28983412a7eefcf,Cafe/Sweets,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,34.7202277,135.265455,,,,,631,8,111,39.510373443983404,17.75718446929651
273,air_9b13c7feb0a0c431,Cafe/Sweets,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,34.7202277,135.265455,,,,,505,1,91,19.519900497512438,10.08571009496855
274,air_168441ada3e878e1,Cafe/Sweets,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,34.7202277,135.265455,,,,,61,3,89,41.60409556313993,15.014841411782317
275,air_d0e8a085d8dc83aa,Cafe/Sweets,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,34.7202277,135.265455,,,,,685,1,33,9.997885835095138,5.333972882128082
276,air_cadf9cfb510a1d78,Cafe/Sweets,Tōkyō-to Adachi-ku Chūōhonchō,35.7756644,139.80447880000003,,,,,661,5,167,38.125,23.996439412496425
277,air_2195cd5025a98033,Cafe/Sweets,Tōkyō-to Adachi-ku Chūōhonchō,35.7756644,139.80447880000003,,,,,87,2,71,26.64426877470356,8.83400361107518
278,air_832f9dbe9ee4ebd3,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,,,,,411,1,92,16.84010840108401,12.213184073189453
279,air_401b39f97e56b939,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,,,,,189,1,38,14.38993710691824,7.961192902138102
280,air_d4981cdde163b172,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,,,,,695,1,59,26.741803278688526,12.42040230598924
281,air_aed3a8b49abe4a48,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,,,,,567,1,38,9.08,6.3752028735430954
282,air_8e4360a64dbd4c50,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,,,,,446,2,66,27.22866894197952,10.48770956831568
283,air_9a30407764f4ff84,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Ōgimachi,34.705361700000005,135.51002519999997,,,,,500,1,82,21.009090909090908,13.190556643216693
284,air_5e34c6fe6fabd10e,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6427447,139.64138730000002,,,,,281,1,46,19.870445344129553,7.775784343626434
285,air_b5bdd318005d9aa4,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6427447,139.64138730000002,,,,,592,5,93,23.591489361702127,11.930851872552978
286,air_710d6537cb7623df,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,,,,,359,2,90,32.37630662020906,16.689194913796477
287,air_5ed3198e4a5eed0f,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,,,,,284,1,94,31.34441087613293,14.901976395271022
288,air_c6ffd6a93e6b68d6,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,,,,,644,1,59,13.237037037037037,9.178289728518633
289,air_ebd31e812960f517,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,,,,,763,1,50,23.0,9.929584012206263
290,air_10713fbf3071c361,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,,,,,48,1,28,10.966542750929367,5.1589289661185065
291,air_7bc6ca04d7b0f3b8,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,,,,,387,1,47,21.783870967741937,8.274912245418733
292,air_e34c631c766f2766,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,,,,,739,4,80,28.153310104529616,10.154962677278801
293,air_af24e3e817dea1e5,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,,,,,569,1,66,14.08,6.773779417078836
294,air_b30fffd7ab1e75a5,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,,,,,585,1,29,11.797029702970297,5.285236274446514
295,air_a8533b7a992bb0ca,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,,,,,549,1,118,30.823788546255507,17.928968449886963
296,air_efd70b04de878f25,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,,,,,781,10,48,27.98201438848921,6.989138058533127
297,air_e7d2ac6d53d1b744,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,,,,,751,1,49,14.75492957746479,7.310637492440321
298,air_8e8f42f047537154,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,,,,,448,2,46,28.64516129032258,9.796447623456817
299,air_657a0748462f85de,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,,,,,314,1,29,8.140562248995984,4.71616998845681
300,air_9d3482b4680aee88,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,,,,,514,1,24,7.322259136212624,4.573015366905945
301,air_e0aee25b56a069f2,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,,,,,732,1,26,14.680672268907562,4.46445459383441
302,air_5d945ade487cdf4d,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,,,,,278,1,42,13.072625698324023,7.251409933769644
303,air_848616680ef061bd,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,,,,,414,9,127,28.87713310580205,12.130790778158492
304,air_97e0f2feec4d577a,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,,,,,492,1,105,23.64344262295082,14.041968181280778
305,air_57ed725a1930a5b9,Cafe/Sweets,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,,,,,263,1,124,19.21728971962617,16.019513280743936
306,air_8c119d1f16049f20,Cafe/Sweets,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,,,,,439,3,94,28.42127659574468,12.535203072310265
307,air_2009041dbf9264de,Cafe/Sweets,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,,,,,84,1,128,39.76039119804401,17.29037746226975
308,air_820d1919cbecaa0a,Cafe/Sweets,Tōkyō-to Meguro-ku Kamimeguro,35.64146289999999,139.6981712,,,,,408,3,53,29.996466431095406,7.778173787568252
309,air_9d5a980b211e1795,Cafe/Sweets,Tōkyō-to Meguro-ku Kamimeguro,35.64146289999999,139.6981712,,,,,517,1,23,10.402489626556017,3.9528252060098654
310,air_16179d43b6ee5fd8,Cafe/Sweets,Tōkyō-to Meguro-ku Kamimeguro,35.64146289999999,139.6981712,,,,,59,1,26,9.206896551724139,4.496303900813745
